2021-08-25 14:28:15.598 INFO  org.hibernate.validator.internal.util.Version     :21   [32m                  [0;39m HV000001: Hibernate Validator 6.1.6.Final
2021-08-25 14:28:54.001 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:28:54.002 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:28:54.003 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:28:55.004 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:28:55.004 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:28:55.005 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:28:56.014 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:28:56.014 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:28:56.015 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:28:57.011 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:28:57.011 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:28:57.012 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:28:58.013 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:28:58.013 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:28:58.014 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:28:59.005 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:28:59.006 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:28:59.007 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:00.014 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:00.015 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:00.016 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:01.009 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:01.010 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:01.011 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:02.008 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:02.009 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:02.009 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:03.012 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:03.013 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:03.016 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:04.004 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:04.005 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:04.006 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:05.008 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:05.008 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:05.009 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:06.012 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:06.012 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:06.013 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:07.004 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:07.004 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:07.005 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:08.014 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:08.015 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:08.016 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:09.009 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:09.010 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:09.011 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:10.013 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:10.014 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:10.015 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:11.006 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:11.007 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:11.008 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:12.001 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:12.002 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:12.002 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:13.014 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:13.015 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:13.016 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:14.011 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:14.011 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:14.012 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:15.009 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:15.010 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:15.010 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:16.004 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:16.005 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:16.005 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:17.011 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:17.012 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:17.013 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:18.001 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:18.002 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:18.002 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:19.006 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:19.007 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:19.008 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:20.013 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:20.013 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:20.014 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:21.007 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:21.008 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:21.009 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:22.010 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:22.010 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:22.011 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:23.007 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:23.008 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:23.009 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:24.012 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:24.013 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:24.014 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:25.004 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:25.005 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:25.005 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:26.007 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:26.007 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:26.008 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:27.004 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:27.004 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:27.005 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:28.010 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:28.010 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:28.011 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:29.004 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:29.005 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:29.005 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:30.015 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:30.015 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:30.016 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:31.013 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:31.014 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:31.014 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:32.014 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:32.014 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:32.015 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:33.010 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:33.011 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:33.012 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:34.003 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:34.003 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:34.004 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
2021-08-25 14:29:35.007 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==>  Preparing: update ebook t1, (select ebook_id, count(1) doc_count, sum(view_count) view_count, sum(vote_count) vote_count from doc group by ebook_id) t2 set t1.doc_count = t2.doc_count, t1.view_count = t2.view_count, t1.vote_count = t2.vote_count where t1.id = t2.ebook_id
2021-08-25 14:29:35.008 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m ==> Parameters: 
2021-08-25 14:29:35.009 DEBUG c.h.k.mapper.DocMapperCust.updateEbookInfo        :137  [32m                  [0;39m <==    Updates: 1
